company_name,company_slug,company_url,review_count,company_type,company_size,company_address,processed
Pegasi Recruitment,pegasi-recruitment,https://congty.review/companies/pegasi-recruitment,2,outsource,151-500,"Lầu 1-Tòa nhà WMC, 102ABC Cống Quỳnh, P.Phạm Ngũ Lão, Q.1, TP.Hồ Chí Minh",False
GEEK UP,geek-up,https://congty.review/companies/geek-up,60,product,1-50,244 Huynh Van Banh Phu Nhuan Ho Chi Minh,False
Acer Vietnam,acer-vietnam,https://congty.review/companies/acer-vietnam,12,product,51-150,60 Nguyen Dinh Chieu District 1 Ho Chi Minh,False
VeXeRe,vexere,https://congty.review/companies/vexere,54,product,51-150,"83 83/16 Thoại Ngọc Hầu, Q.Tân Phú, TP. HCM Tan Phu Ho Chi Minh",False
Ets Tech,ets-tech,https://congty.review/companies/ets-tech,3,outsource,1-10,"N01 Trần Quý Kiên , Cầu Giấy, Hà Nội",False
SkyVu,skyvu,https://congty.review/companies/skyvu,1,product,151-300,"Toà nhà Sabay, 11A Hồng Hà, Phường 02 Tan Binh Ho Chi Minh",False
Công ty Cổ Phần Vĩnh Sơn,cong-ty-co-phan-vinh-son,https://congty.review/companies/cong-ty-co-phan-vinh-son,2,outsource,11-50,"Phòng 24-02, Pearl Plaza, 561A, Điện Biên Phủ, Phường 25, Quận Bình Thạnh, Thành phố Hồ Chí Minh",False
Hai Nam Switchboards Manufacture,hai-nam-switchboards-manufacture,https://congty.review/companies/hai-nam-switchboards-manufacture,12,product,151-300,Ho Chi Minh,False
GAPO,gapo,https://congty.review/companies/gapo,28,product,51-150,"Thanh Xuan, Ha Noi",False
Hưng Phát USA,hung-phat-usa,https://congty.review/companies/hung-phat-usa,3,product,1-50,214 Lê Thánh Tôn District 1 Ho Chi Minh,False
IMM Group,imm-group,https://congty.review/companies/imm-group,4,product,51-150,99 Nguyen Dinh Chieu District 3 Ho Chi Minh,False
Prudential Vietnam Finance Company,prudential-vietnam-finance-company,https://congty.review/companies/prudential-vietnam-finance-company,2,product,,37 Ton Duc Thang District 1 Ho Chi Minh,False
Jet Commerce,jet-commerce,https://congty.review/companies/jet-commerce,30,outsource,51-150,"9-11 Tôn Đức Thắng, Phường Bến Nghé, Hồ Chí Minh",False
Địa Ốc Thắng Lợi,dia-oc-thang-loi,https://congty.review/companies/dia-oc-thang-loi,8,product,151-300,340 Cộng Hòa Tan Binh Ho Chi Minh,False
Công Ty CP Tập Đoàn Tân Long,cong-ty-cp-tap-doan-tan-long,https://congty.review/companies/cong-ty-cp-tap-doan-tan-long,30,product,,"62 Song Hành, Xa Lộ Hà Nội, P. An Phú, Q. 2, TP. HCM",False
Sydney Group,sydney-group,https://congty.review/companies/sydney-group,6,outsource,1-10,14 thụy khuê,False
DKSH Việt Nam,dksh-viet-nam,https://congty.review/companies/dksh-viet-nam,6,product,301-500,"364 Etown 2, 364 Cộng Hòa, Tan Binh Ho Chi Minh",False
Nguyen Hoang Group,nguyen-hoang-group,https://congty.review/companies/nguyen-hoang-group,4,product,,"49 Phạm Ngọc Thạch Quận 1, Hồ Chí Minh",False
Austdoor,austdoor,https://congty.review/companies/austdoor,4,product,51-150,Cau Giay Ha Noi,False
BH Media Corp,bh-media-corp,https://congty.review/companies/bh-media-corp,436,outsource,1-50,132 Trung Kinh Cau Giay Ha Noi,False
The Rep. Office of STYL Solutions Pte. Ltd. In HCMC,the-rep-office-of-styl-solutions-pte-ltd-in-hcmc,https://congty.review/companies/the-rep-office-of-styl-solutions-pte-ltd-in-hcmc,4,product,51-150,"Ho Chi Minh, Others",False
Green Speed,green-speed,https://congty.review/companies/green-speed,3,product,51-150,Ho Chi Minh,False
Innovative Hub,innovative-hub,https://congty.review/companies/innovative-hub,2,outsource,11-50,"Số 21 - 23 Đường B4, P. An Lợi Đông, Tp. Thủ Đức, TP. Hồ Chí Minh",False
REE Corporation,ree-corporation,https://congty.review/companies/ree-corporation,7,outsource,501-1000,"Số 364 đường Cộng Hòa, phường 13, Quận Tân Bình",False
Circle K,circle-k,https://congty.review/companies/circle-k,12,product,1-50,25 Tôn Đản District 4 Ho Chi Minh,False
Add-on Development,add-on-development,https://congty.review/companies/add-on-development,14,product,1-50,6 Thanh Cong Ba Dinh Ha Noi,False
GiMASYS,gimasys,https://congty.review/companies/gimasys,8,product,51-150,01 Luong Yen Hai Ba Trung Ha Noi,False
Abbott,abbott,https://congty.review/companies/abbott,6,product,301-500,18 Luy Ban Bich Tan Phu Ho Chi Minh,False
Kintetsu,kintetsu,https://congty.review/companies/kintetsu,2,outsource,51-150,Ha Noi,False
Viet Information Technology Project,viet-information-technology-project,https://congty.review/companies/viet-information-technology-project,4,outsource,51-150,Others,False
Vietnam Hi-tech Engineering ( VHEC),vietnam-hi-tech-engineering-vhec,https://congty.review/companies/vietnam-hi-tech-engineering-vhec,12,outsource,51-150,"Nam Tu Liem, Ha Noi",False
IT4GO,it4go,https://congty.review/companies/it4go,15,product,51-150,"Thanh Khe, Da Nang",False
Quảng Cáo Trực Tuyến 24H,quang-cao-truc-tuyen-24h,https://congty.review/companies/quang-cao-truc-tuyen-24h,94,product,151-300,36 Hoang Cau Dong Da Ha Noi,False
ZAMO,zamo,https://congty.review/companies/zamo,8,product,1-50,SCREC TOWER District 3 Ho Chi Minh,False
Lixibox,lixibox,https://congty.review/companies/lixibox,17,product,1-50,13 34 District 2 Ho Chi Minh,False
NetNam Corporation,netnam-corporation,https://congty.review/companies/netnam-corporation,2,product,1-50,18 Hoang Quoc Viet Cau Giay Ha Noi,False
Kim Long Phát - Điện máy KLP,kim-long-phat-dien-may-klp,https://congty.review/companies/kim-long-phat-dien-may-klp,4,product,11-50,"228 Đường III, KDC Khang Điền, Phước Long B, Quận 9, TP.HCM",False
Msc Vietnam,msc-vietnam,https://congty.review/companies/msc-vietnam,1,outsource,151-500,11 Doan Van Bo,False
VIETMEC,vietmec,https://congty.review/companies/vietmec,2,product,51-150,"Long Bien, Ha Noi",False
Callus,callus,https://congty.review/companies/callus,2,outsource,151-500,"Tầng 5, Tòa nhà Unique, Số 91B2 Phạm Văn Hai, Phường 3, Q. Tân Bình, TP. Hồ Chí Minh",False
McKinsey & Company,mckinsey-company,https://congty.review/companies/mckinsey-company,36,outsource,51-150,"New World Hotel Suite 323, 76 Le Lai Street, District 1, Ho Chi Minh City, Vietnam.",False
Dcom Money Express,dcom-money-express,https://congty.review/companies/dcom-money-express,8,outsource,51-150,"2F Across Shinkawa Bldg., 1-8-8 Shinkawa, Chuo-ku, Tokyo",False
Sotanext,sotanext,https://congty.review/companies/sotanext,2,product,51-150,"Yên Hòa, Cầu Giấy, Hà Nội",False
Hino Motors Vietnam,hino-motors-vietnam,https://congty.review/companies/hino-motors-vietnam,2,product,301-500,83 Ngoc Hoi Hoang Mai Ha Noi,False
Med-Aid,med-aid,https://congty.review/companies/med-aid,9,product,1-50,Khu biệt thự Bắc Linh Hoang Mai Ha Noi,False
Nhân Hòa,nhan-hoa,https://congty.review/companies/nhan-hoa,25,outsource,1-50,35 Vo Van Dung Dong Da Ha Noi,False
Công ty cổ phần BravoHR,cong-ty-co-phan-bravohr,https://congty.review/companies/cong-ty-co-phan-bravohr,3,product,1-50,"District 3, Ho Chi Minh",False
Scandinavian Software Park,scandinavian-software-park,https://congty.review/companies/scandinavian-software-park,8,outsource,,,False
DNU Group,dnu-group,https://congty.review/companies/dnu-group,8,outsource,11-50,"Số 6 Lê Đức Thọ, Phường 7, Gò Vấp, Thành phố Hồ Chí Minh",False
INSPIRE LAB TECHNOLOGY,inspire-lab-technology,https://congty.review/companies/inspire-lab-technology,22,outsource,1-50,"District 2, Ho Chi Minh",False
iTES - Công Ty Cổ Phần Dịch Vụ Công Nghệ Thông Minh,ites-cong-ty-co-phan-dich-vu-cong-nghe-thong-minh,https://congty.review/companies/ites-cong-ty-co-phan-dich-vu-cong-nghe-thong-minh,8,product,11-50,"3/6 (Hẻm 27) Trường Chinh, Phường Tân Thới Nhất, Quận 12, TP Hồ Chí Minh, Việt Nam",False
TNT Medical - Trust Matters,tnt-medical-trust-matters,https://congty.review/companies/tnt-medical-trust-matters,3,product,51-150,Số 5-A2 Nguyễn Khánh Toàn Cau Giay Ha Noi,False
RCH Asia,rch-asia,https://congty.review/companies/rch-asia,5,product,,Ho Chi Minh,False
SVTech,svtech,https://congty.review/companies/svtech,11,outsource,151-300,"2 2A Phan Thuc Duyen Str., Ward 4 Tan Binh Ho Chi Minh",False
Công Ty Cổ Phần VB Pharma,cong-ty-co-phan-vb-pharma,https://congty.review/companies/cong-ty-co-phan-vb-pharma,1,product,51-150,"Số 7, đường 3, Khu công nghiệp Đô thị &amp; Dịch vụ. VSIP Bắc Ninh, P. Phù Chẩn, TP. Từ Sơn, Bắc Ninh",False
Địa ốc MGV,dia-oc-mgv,https://congty.review/companies/dia-oc-mgv,5,outsource,11-50,"213 Khánh Hội, P3 Quận 4, Hồ Chí Minh",False
Formos Vietnam,formos-vietnam,https://congty.review/companies/formos-vietnam,18,outsource,51-150,190 Le Loi Go Vap Ho Chi Minh,False
Swag Soft,swag-soft,https://congty.review/companies/swag-soft,16,product,1-50,168 Nguyen Cong Tru District 1 Ho Chi Minh,False
Aperia Solutions Vietnam Co Ltd,aperia-solutions-vietnam-co-ltd,https://congty.review/companies/aperia-solutions-vietnam-co-ltd,106,outsource,151-300,"12 Toà nhà Bimi,Sông Thao, Phường 2 Tan Binh Ho Chi Minh",False
VIHAT Technology,vihat-technology,https://congty.review/companies/vihat-technology,15,product,1-50,231 Chu Văn An Binh Thanh Ho Chi Minh,False
Richer Milk,richer-milk,https://congty.review/companies/richer-milk,1,product,1-10,"Số 10 Ngõ 1 Phố Bùi Huy Bích, Hoàng Liệt, Hoàng Mai, Hà Nội",False
Anduin Transactions,anduin-transactions,https://congty.review/companies/anduin-transactions,16,product,1-50,"45 Ly Tu Trong Street, Ben Nghe Ward District 1 Ho Chi Minh",False
CÔNG TY CỔ PHẦN CITICS,cong-ty-co-phan-citics,https://congty.review/companies/cong-ty-co-phan-citics,14,product,1-50,"Ho Chi Minh, Ha Noi",False
SaiGon-Tech,saigon-tech,https://congty.review/companies/saigon-tech,1,outsource,1-50,"District 12, Ho Chi Minh",False
1c Innovation,1c-innovation,https://congty.review/companies/1c-innovation,2,outsource,1-10,"202 Lý Chính Thắng, Quận 3, tpHCM",False
Vietnam BNN Software,vietnam-bnn-software,https://congty.review/companies/vietnam-bnn-software,2,outsource,1-50,"Thu Duc, Ho Chi Minh",False
Công Ty Cổ Phần Xây Dựng Coteccons,cong-ty-co-phan-xay-dung-coteccons,https://congty.review/companies/cong-ty-co-phan-xay-dung-coteccons,3,product,,"Tòa nhà Coteccons, 236/6 Điện Biên Phủ, P.17, Q.Bình Thạnh, Tp.HCM.",False
Hsv Group,hsv-group,https://congty.review/companies/hsv-group,6,outsource,151-500,"Lầu 10, HD Bank Tower, 25 Bis Nguyễn Thị Minh Khai, Quận 1, TP.HCM.",False
Gameloft,gameloft,https://congty.review/companies/gameloft,95,product,301-500,364 Cong Hoa Tan Binh Ho Chi Minh,False
Ambitionplus Custom Solutions,ambitionplus-custom-solutions,https://congty.review/companies/ambitionplus-custom-solutions,20,outsource,1-50,"Suite 107, SBI Building, Quang Trung Software City District 12 Ho Chi Minh",False
Danh Khôi Holdings,danh-khoi-holdings,https://congty.review/companies/danh-khoi-holdings,2,product,51-150,"District 1, Ho Chi Minh",False
Digicommerce,digicommerce,https://congty.review/companies/digicommerce,89,product,1-50,Others,False
Tập đoàn Phenikaa,tap-doan-phenikaa,https://congty.review/companies/tap-doan-phenikaa,20,product,501-1000,Ha Noi,False
E-Solutions,e-solutions,https://congty.review/companies/e-solutions,7,product,1-50,25 Vu Pham Ham Cau Giay Ha Noi,False
BaP,bap,https://congty.review/companies/bap,14,outsource,51-150,81 Quang Trung Hai Chau Da Nang,False
CÔNG TY TNHH KỸ THUẬT MẠNH KHÔI,cong-ty-tnhh-ky-thuat-manh-khoi,https://congty.review/companies/cong-ty-tnhh-ky-thuat-manh-khoi,1,product,1-50,"Binh Chanh, Ho Chi Minh",False
Terralogic,terralogic,https://congty.review/companies/terralogic,47,outsource,151-300,Quang Trung Software City District 12 Ho Chi Minh,False
Công ty CP Sáng tạo Ứng dụng CH APP,cong-ty-cp-sang-tao-ung-dung-ch-app,https://congty.review/companies/cong-ty-cp-sang-tao-ung-dung-ch-app,12,outsource,1-50,"Nam Tu Liem, Ha Noi",False
Công ty cổ phần giải trí Tendo,cong-ty-co-phan-giai-tri-tendo,https://congty.review/companies/cong-ty-co-phan-giai-tri-tendo,1,product,1-50,Ha Noi,False
Công ty CP Công nghệ HeyU Việt Nam,cong-ty-cp-cong-nghe-heyu-viet-nam,https://congty.review/companies/cong-ty-cp-cong-nghe-heyu-viet-nam,5,product,51-150,"Hai Ba Trung, Ha Noi",False
Galaxyone,galaxyone,https://congty.review/companies/galaxyone,59,outsource,51-150,"District 1, Ho Chi Minh",False
Gearment LLC,gearment-llc,https://congty.review/companies/gearment-llc,6,product,1-50,"Phu Nhuan, Ho Chi Minh",False
Samo,samo,https://congty.review/companies/samo,9,product,51-150,"Hoang Dao Thuy, 34T Building Cau Giay Ha Noi",False
Scanwell Logistics Việt Nam,scanwell-logistics-viet-nam,https://congty.review/companies/scanwell-logistics-viet-nam,6,outsource,11-50,561A Điện Biên Phủ Quận Bình Thạnh,False
Bliss Corporation,bliss-corporation,https://congty.review/companies/bliss-corporation,3,product,1-50,7 Thành Thái District 10 Ho Chi Minh,False
Nhà Ga Hàng Hóa ALS,nha-ga-hang-hoa-als,https://congty.review/companies/nha-ga-hang-hoa-als,3,product,301-500,17 Phạm Hùng Nam Tu Liem Ha Noi,False
Metaway Holdings,metaway-holdings,https://congty.review/companies/metaway-holdings,2,product,151-500,"Lô CX01, Khu đô thị Văn Khê, La Khê, Hà Đông, Hà Nội,",False
AEG Vietnam,aeg-vietnam,https://congty.review/companies/aeg-vietnam,4,outsource,51-150,"02 Hoàng Việt, Phường 4, Quận Tân Bình, TP.HCM",False
Công Ty Thương Mại Xuất Nhập Khẩu New Sky Express,cong-ty-thuong-mai-xuat-nhap-khau-new-sky-express,https://congty.review/companies/cong-ty-thuong-mai-xuat-nhap-khau-new-sky-express,3,outsource,51-150,"30 Sông Thao, Phường 2, Tân Bình, Thành phố Hồ Chí Minh",False
THINK VIỆT NAM,think-viet-nam,https://congty.review/companies/think-viet-nam,1,product,51-150,"Dong Da, Ha Noi",False
Homa Technologies JSC,homa-technologies-jsc,https://congty.review/companies/homa-technologies-jsc,21,product,1-50,"Tan Binh, Ho Chi Minh",False
Công ty TNHH Giải pháp số Expro,cong-ty-tnhh-giai-phap-so-expro,https://congty.review/companies/cong-ty-tnhh-giai-phap-so-expro,2,outsource,51-150,Ho Chi Minh,False
Logitnet Software Company,logitnet-software-company,https://congty.review/companies/logitnet-software-company,1,product,11-50,"Vinhome Ocean Park, Long Biên, Hà Nội",False
Softline Việt Nam,softline-viet-nam,https://congty.review/companies/softline-viet-nam,3,outsource,501-1000,"141 Nguyen Du Street, Ben Thanh Ward District 1 Ho Chi Minh",False
Spartronics Việt Nam,spartronics-viet-nam,https://congty.review/companies/spartronics-viet-nam,13,outsource,,,False
Abhorizon,abhorizon,https://congty.review/companies/abhorizon,3,product,1-50,Ho Chi Minh,False
Công Nghệ VIVO,cong-nghe-vivo,https://congty.review/companies/cong-nghe-vivo,1,product,151-300,77 Trần Nhân Tôn District 5 Ho Chi Minh,False
Kozocom,kozocom,https://congty.review/companies/kozocom,1,outsource,1-50,37 Đường C27 Tan Binh Ho Chi Minh,False
Nhân Lực Siêu Việt,nhan-luc-sieu-viet,https://congty.review/companies/nhan-luc-sieu-viet,189,product,1-10,"Tòa nhà Siêu Việt , 23 Trần Cao Vân, Phường Đa Kao, Quận 1, TP. Hồ Chí Minh",False
Langmaster,langmaster,https://congty.review/companies/langmaster,64,product,1-50,139 Cau Giay Cau Giay Ha Noi,False
F88,f88,https://congty.review/companies/f88,15,product,1-50,275 Nguyen Trai Thanh Xuan Ha Noi,False
Công Ty Cổ Phần Đào Tạo Tâm Trí Lực,cong-ty-co-phan-dao-tao-tam-tri-luc,https://congty.review/companies/cong-ty-co-phan-dao-tao-tam-tri-luc,1,outsource,,,False
Taisei Vietnam,taisei-vietnam,https://congty.review/companies/taisei-vietnam,4,outsource,,,False
Hiip.asia,hiip-asia,https://congty.review/companies/hiip-asia,9,product,1-50,6 Tong Huu Dinh District 2 Ho Chi Minh,False
Intrepid Group,intrepid-group,https://congty.review/companies/intrepid-group,3,outsource,11-50,"Floor 10, 28bis Mac Dinh Chi Street, Da Kao Ward, District 1, Ho Chi Minh City, Vietnam",False
"Vareal Vietnam Co., Ltd",vareal-vietnam-co-ltd,https://congty.review/companies/vareal-vietnam-co-ltd,5,outsource,1-50,"Cau Giay, Ha Noi",False
Ninja Van Tech Lab,ninja-van-tech-lab,https://congty.review/companies/ninja-van-tech-lab,5,outsource,,,False
Công ty Cổ phần Chứng khoán Đại Nam (DNSE),cong-ty-co-phan-chung-khoan-dai-nam-dnse,https://congty.review/companies/cong-ty-co-phan-chung-khoan-dai-nam-dnse,19,product,51-150,"Thanh Xuan, Ha Noi",False
Lavender,lavender,https://congty.review/companies/lavender,6,product,51-150,19 Điện Biên Phủ Ba Dinh Ha Noi,False
Softworld,softworld,https://congty.review/companies/softworld,19,product,1-50,21 Lê Trung Nghĩa Tan Binh Ho Chi Minh,False
Công ty Cổ phần Giải pháp Quản lý SSG,cong-ty-co-phan-giai-phap-quan-ly-ssg,https://congty.review/companies/cong-ty-co-phan-giai-phap-quan-ly-ssg,3,product,1-50,Ho Chi Minh,False
MeU Solutions,meu-solutions,https://congty.review/companies/meu-solutions,8,outsource,51-150,"District 1, Ho Chi Minh",False
PTIT,ptit,https://congty.review/companies/ptit,3,product,1-50,75 / 27 Nguyễn Sỹ Sách Tan Binh Ho Chi Minh,False
Saritasa,saritasa,https://congty.review/companies/saritasa,6,outsource,51-150,58 Nguyễn Đình Chiểu District 1 Ho Chi Minh,False
Wee Digital,wee-digital,https://congty.review/companies/wee-digital,5,product,1-50,20 Bạch Đằng Tan Binh Ho Chi Minh,False
WowArt - Trung tâm Vẽ Sáng Tạo,wowart-trung-tam-ve-sang-tao,https://congty.review/companies/wowart-trung-tam-ve-sang-tao,3,outsource,11-50,"854 Tạ Quang Bửu, Block A1.2, Phường 5, Quận 8, TP.HCM",False
Siten JSC,siten-jsc,https://congty.review/companies/siten-jsc,9,outsource,1-50,"Dương Nội, Spark Nam Cường, CT8C, R402 Ha Dong Ha Noi",False
Sàn Giao Dịch TMDT Tradeline Việt Nam,san-giao-dich-tmdt-tradeline-viet-nam,https://congty.review/companies/san-giao-dich-tmdt-tradeline-viet-nam,4,outsource,11-50,"223 Nguyễn Xí, P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng",False
KILALA Communication,kilala-communication,https://congty.review/companies/kilala-communication,1,product,1-50,"District 1, Ho Chi Minh",False
Manifera Software Development,manifera-software-development,https://congty.review/companies/manifera-software-development,11,outsource,1-50,88 Bach Dang Tan Binh Ho Chi Minh,False
Công Ty Cổ Phần Tps Thành Phong,cong-ty-co-phan-tps-thanh-phong,https://congty.review/companies/cong-ty-co-phan-tps-thanh-phong,6,outsource,51-150,"31b đường số 23 , Phường Hiệp Bình Chánh , Quận Thủ Đức",False
Xuân Vy,xuan-vy,https://congty.review/companies/xuan-vy,1,product,51-150,Ho Chi Minh,False
ALMA,alma,https://congty.review/companies/alma,40,product,,"Hoan Kiem, Ha Noi",False
Synnex FPT,synnex-fpt,https://congty.review/companies/synnex-fpt,5,product,,Duy Tân Cau Giay Ha Noi,False
Tech-Link Silicones,tech-link-silicones,https://congty.review/companies/tech-link-silicones,2,product,501-1000,"Lô Va.05b-07a, đường số 15, Khu Chế Xuất Tân Thuận District 7 Ho Chi Minh",False
Ecommage,ecommage,https://congty.review/companies/ecommage,27,outsource,1-50,300 Dong Da Ha Noi,False
Saigon Paper,saigon-paper,https://congty.review/companies/saigon-paper,3,product,301-500,117 Nguyễn Văn Trỗi Phu Nhuan Ho Chi Minh,False
Trung Tâm Bảo vệ Quyền tác giả Âm nhạc Việt Nam (VCPMC),trung-tam-bao-ve-quyen-tac-gia-am-nhac-viet-nam-vcpmc,https://congty.review/companies/trung-tam-bao-ve-quyen-tac-gia-am-nhac-viet-nam-vcpmc,3,product,1-50,"District 1, Ho Chi Minh",False
Bamboo Capital,bamboo-capital,https://congty.review/companies/bamboo-capital,5,product,1-50,72 Lê Thánh Tôn District 1 Ho Chi Minh,False
Decision Science Vietnam,decision-science-vietnam,https://congty.review/companies/decision-science-vietnam,2,outsource,,,False
AREVO VIỆT NAM,arevo-viet-nam,https://congty.review/companies/arevo-viet-nam,1,outsource,,,False
Dreamtech Việt Nam,dreamtech-viet-nam,https://congty.review/companies/dreamtech-viet-nam,2,product,51-150,Ha Noi,False
ThuVienPhapLuat.vn,thuvienphapluat-vn,https://congty.review/companies/thuvienphapluat-vn,11,product,151-300,17 Nguyễn Gia Thiều District 3 Ho Chi Minh,False
CTCP Thiết Kế Xây Dựng BDS Việt Nhân,ctcp-thiet-ke-xay-dung-bds-viet-nhan,https://congty.review/companies/ctcp-thiet-ke-xay-dung-bds-viet-nhan,2,product,11-50,"Ô 839 Cao tốc Hồ Chí Minh - Long Thành - Dầu Giây, Khu phố 2, Phường Phú Hữu, Quận 9, HCM",False
Công Ty Cổ Phần Dịch Vụ Y Tế Maia-maia,cong-ty-co-phan-dich-vu-y-te-maia-maia,https://congty.review/companies/cong-ty-co-phan-dich-vu-y-te-maia-maia,11,outsource,51-150,"Số 9 Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Thành phố Hà Nội, Việt Nam",False
Trường Đại học Kinh tế - Tài Chính Tp.HCM (UEF),truong-dai-hoc-kinh-te-tai-chinh-tp-hcm-uef,https://congty.review/companies/truong-dai-hoc-kinh-te-tai-chinh-tp-hcm-uef,4,product,1-50,Ho Chi Minh,False
Công Ty Cổ Phần Giáo Dục Trực Tuyến Funix,cong-ty-co-phan-giao-duc-truc-tuyen-funix,https://congty.review/companies/cong-ty-co-phan-giao-duc-truc-tuyen-funix,24,outsource,11-50,"Tầng 0, tòa nhà FPT, số 17 Duy Tân, Q. Cầu Giấy, Hà nội",False
Xe Điện Toàn Cầu Pega,xe-dien-toan-cau-pega,https://congty.review/companies/xe-dien-toan-cau-pega,2,product,51-150,1 Thai Ha Dong Da Ha Noi,False
iSentia,isentia,https://congty.review/companies/isentia,8,product,1-50,"Robot Tower, 308-308C Dien Bien Phu District 3 Ho Chi Minh",False
Fractal Corporation,fractal-corporation,https://congty.review/companies/fractal-corporation,11,product,1-50,"3G15 Tran Nao Street, Binh An Ward, District 2 Ho Chi Minh",False
EoH,eoh,https://congty.review/companies/eoh,5,product,11-50,"298/3 Điện Biên Phủ, Phường 17, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",False
RPSoft,rpsoft,https://congty.review/companies/rpsoft,1,product,1-50,"14 phố Hồ Đắc Di, Nam Đồng Dong Da Ha Noi",False
AdNovum Vietnam,adnovum-vietnam,https://congty.review/companies/adnovum-vietnam,4,outsource,1-50,"Tan Binh, Ho Chi Minh",False
BTM Global Consulting Vietnam,btm-global-consulting-vietnam,https://congty.review/companies/btm-global-consulting-vietnam,5,outsource,1-50,Quang Trung Software City District 12 Ho Chi Minh,False
VietSwiss,vietswiss,https://congty.review/companies/vietswiss,7,outsource,1-50,"District 2, Ho Chi Minh",False
Vinatoken,vinatoken,https://congty.review/companies/vinatoken,4,outsource,51-150,"57 đường 43, Phường Tân Phong, Quận 7, TP HCM",False
Bất Động Sản Dreamland,bat-dong-san-dreamland,https://congty.review/companies/bat-dong-san-dreamland,13,product,151-500,"281/19/17 Lê Văn Sỹ, phường 1, quận Tân Bình, TP Hồ Chí Minh",False
Công Ty Cổ Phần Chứng Khoán Phú Hưng,cong-ty-co-phan-chung-khoan-phu-hung,https://congty.review/companies/cong-ty-co-phan-chung-khoan-phu-hung,1,outsource,151-500,"CR3-03A, 109 Tôn Dật Tiên, phường Tân Phú, Quận 7, TP. HCM",False
Metkraft Ltd,metkraft-ltd,https://congty.review/companies/metkraft-ltd,1,product,51-150,"Đường số 19, KCX Tân Thuận, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",False
Finhay,finhay,https://congty.review/companies/finhay,11,product,1-50,"Cau Giay, Ha Noi",False
Parker Russel Việt Nam,parker-russel-viet-nam,https://congty.review/companies/parker-russel-viet-nam,13,outsource,11-50,"800 Nguyễn Văn Linh, P.Tân Phú, Q7",False
Công Ty Cổ Phần Giải Pháp & Công Nghệ Go-e,cong-ty-co-phan-giai-phap-cong-nghe-go-e,https://congty.review/companies/cong-ty-co-phan-giai-phap-cong-nghe-go-e,3,outsource,1-10,"TM.B04 Chung cư Millennium, 132 Bến Vân Đồn, Phường 06, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",False
Khải Hoàn Holdings,khai-hoan-holdings,https://congty.review/companies/khai-hoan-holdings,7,product,11-50,"125 Nguyễn Minh Hoàng, Phường 12,Quận Tân Bình,TP.HCM",False
Exo Travel Vietnam,exo-travel-vietnam,https://congty.review/companies/exo-travel-vietnam,5,outsource,51-150,"18 Hai Bà Trưng, phường Bến Nghé, quận 1, tp Hồ Chí Minh",False
Vuihoc.vn,vuihoc-vn,https://congty.review/companies/vuihoc-vn,40,product,1-50,"Thanh Xuan, Ha Noi",False
XGAME,xgame,https://congty.review/companies/xgame,28,product,1-50,"Cau Giay, Ha Noi",False
Vietnam Autech,vietnam-autech,https://congty.review/companies/vietnam-autech,22,product,51-150,Thanh Tri Ha Noi,False
PaperColor,papercolor,https://congty.review/companies/papercolor,7,product,1-50,Binh Tan Ho Chi Minh,False
Transcosmos Vietnam,transcosmos-vietnam,https://congty.review/companies/transcosmos-vietnam,16,outsource,501-1000,"Tầng 8 &amp; Tầng 10, Tòa nhà Scetpa, 19A Cộng Hòa, P.12, Q, Cộng Hòa, Phường 12, Tân Bình, Thành phố Hồ Chí Minh",False
NGV,ngv,https://congty.review/companies/ngv,16,product,51-150,3 Tôn Thất Thuyết Cau Giay Ha Noi,False
NTTNetworks,nttnetworks,https://congty.review/companies/nttnetworks,10,product,1-50,728 Vo Van Kiet District 5 Ho Chi Minh,False
Odyssey Resources,odyssey-resources,https://congty.review/companies/odyssey-resources,16,product,151-300,1 Bạch Đằng Tan Binh Ho Chi Minh,False
Polytex Far Eastern,polytex-far-eastern,https://congty.review/companies/polytex-far-eastern,13,product,,"Đường DC,Khu công nghiệp Bàu Bàng,Tỉnh Bình Dương",False
Smartland,smartland,https://congty.review/companies/smartland,3,outsource,,,False
Nguyễn Ngọc Logictics,nguyen-ngoc-logictics,https://congty.review/companies/nguyen-ngoc-logictics,1,outsource,151-500,90 Nguyễn Văn Quá HCM,False
Aviation Software Innovation,aviation-software-innovation,https://congty.review/companies/aviation-software-innovation,1,product,1-50,"District 10, Ho Chi Minh",False
VMMS | Truyền Thông Đa Phương Tiện,vmms--truyen-thong-da-phuong-tien,https://congty.review/companies/vmms--truyen-thong-da-phuong-tien,21,product,51-150,178 Thai Ha Dong Da Ha Noi,False
Binance,binance,https://congty.review/companies/binance,16,product,1-50,"Other, Ho Chi Minh",False
ITC TEL,itc-tel,https://congty.review/companies/itc-tel,2,outsource,51-150,Nguỵ Như Kontum Thanh Xuan Ha Noi,False
