company_name,company_slug,company_url,review_count,company_type,company_size,company_address,processed
VPBank Securities (12),vpbank-securities,https://congty.review/companies/vpbank-securities,12,,,VPBank Securities (12) product 51-150 362 Phố Huế Hai Ba Trung Ha Noi,False
Food Empire Việt Nam (2),food-empire-viet-nam,https://congty.review/companies/food-empire-viet-nam,2,,,Food Empire Việt Nam (2) product 51-150 561 Điện Biên Phủ Binh Thanh Ho Chi Minh,False
Công Ty Tnhh Atosa Việt Nam (2),cong-ty-tnhh-atosa-viet-nam,https://congty.review/companies/cong-ty-tnhh-atosa-viet-nam,2,,,"Công Ty Tnhh Atosa Việt Nam (2) product 11-50 Số 37, Ngõ 7 Đường Đông Ngạc, Phường Đông Ngạc, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",False
ALTTEK GLOBAL CORP (3),alttek-global-corp,https://congty.review/companies/alttek-global-corp,3,,,"ALTTEK GLOBAL CORP (3) product 1-50 Phu Nhuan, Ho Chi Minh",False
HiQ (22),hiq,https://congty.review/companies/hiq,22,,,HiQ (22) product 1-50 728 Võ Văn Kiệt District 5 Ho Chi Minh,False
DKR Việt Nam (12),dkr-viet-nam,https://congty.review/companies/dkr-viet-nam,12,,,DKR Việt Nam (12) product 1-50 3 Tran Nhat Duat District 1 Ho Chi Minh,False
Neos Corp (8),neos-corp,https://congty.review/companies/neos-corp,8,,,Neos Corp (8) outsource 1-50 1 Dao Duy Anh Dong Da Ha Noi,False
IDTEK (14),idtek,https://congty.review/companies/idtek,14,,,IDTEK (14) outsource 1-50 Ho Chi Minh,False
Mobio (12),mobio,https://congty.review/companies/mobio,12,,,Mobio (12) product 1-50 6 ngõ 82 Duy Tân Cau Giay Ha Noi,False
Bitexco JSC (2),bitexco-jsc,https://congty.review/companies/bitexco-jsc,2,,,"Bitexco JSC (2) product Ho Chi Minh, Ha Noi",False
AQ Booking (4),aq-booking,https://congty.review/companies/aq-booking,4,,,"AQ Booking (4) product 1-50 Binh Chanh, Ho Chi Minh",False
Ak Interior (1),ak-interior,https://congty.review/companies/ak-interior,1,,,,False
Aladin Technology (26),aladin-technology,https://congty.review/companies/aladin-technology,26,,,"Aladin Technology (26) product 1-50 Hoang Mai, Ha Noi",False
Designveloper (DSV) (149),designveloper-dsv,https://congty.review/companies/designveloper-dsv,149,,,Designveloper (DSV) (149) outsource 51-150 146 Nguyen Thai Binh District 1 Ho Chi Minh,False
John Partners Consulting And Education JSC (12),john-partners-consulting-and-education-jsc,https://congty.review/companies/john-partners-consulting-and-education-jsc,12,,,"John Partners Consulting And Education JSC (12) outsource 1-10 Số 193 Đường số 5, Khu đô thị LakeView City - 697 Đường Đỗ Xuân Hợp, Phường An Phú, Quận 2, Hồ Chí Minh",False
Hạo Phương (5),hao-phuong,https://congty.review/companies/hao-phuong,5,,,Hạo Phương (5) product 1-50 Ho Chi Minh,False
Minh An Computer (11),minh-an-computer,https://congty.review/companies/minh-an-computer,11,,,"Minh An Computer (11) outsource 11-50 91 Nguyễn Xiển, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",False
Uto Technology JSC (176),uto-technology-jsc,https://congty.review/companies/uto-technology-jsc,176,,,,False
Mobicast (12),mobicast,https://congty.review/companies/mobicast,12,,,"Mobicast (12) product 51-150 Cau Giay, Ha Noi",False
Viegrid (21),viegrid,https://congty.review/companies/viegrid,21,,,Viegrid (21) product 1-50 101 Láng Hạ Dong Da Ha Noi,False
Công Ty Truyền Thông Khang - Kmedia (1),cong-ty-truyen-thong-khang-kmedia,https://congty.review/companies/cong-ty-truyen-thong-khang-kmedia,1,,,,False
CloudStorm (9),cloudstorm,https://congty.review/companies/cloudstorm,9,,,"CloudStorm (9) product 1-50 District 4, Ho Chi Minh",False
Công Ty Cổ Phần Magenweb Việt Nam (1),cong-ty-co-phan-magenweb-viet-nam,https://congty.review/companies/cong-ty-co-phan-magenweb-viet-nam,1,,,"Công Ty Cổ Phần Magenweb Việt Nam (1) outsource 11-50 Tầng 12A, Tòa nhà Ladeco, số 266 Đội Cấn, quận Ba Đình, Hà Nội",False
Mirabo (14),mirabo,https://congty.review/companies/mirabo,14,,,,False
Scaleflex (7),scaleflex,https://congty.review/companies/scaleflex,7,,,,False
Imedia (6),imedia,https://congty.review/companies/imedia,6,,,Imedia (6) product 1-50 36 Hoang Cau Dong Da Ha Noi,False
Hanbisoft (4),hanbisoft,https://congty.review/companies/hanbisoft,4,,,Hanbisoft (4) product 1-50 Lê Văn Lương kéo dài (Tố Hữu) Ha Dong Ha Noi,False
Antking (2),antking,https://congty.review/companies/antking,2,,,"Antking (2) outsource 1-50 3 305 Tòa Nhà SBI, Công Viên Phần Mềm Quang Trung District 12 Ho Chi Minh",False
Công ty cổ phần HTC Viễn Thông Quốc Tế (6),cong-ty-co-phan-htc-vien-thong-quoc-te,https://congty.review/companies/cong-ty-co-phan-htc-vien-thong-quoc-te,6,,,Công ty cổ phần HTC Viễn Thông Quốc Tế (6) product 51-150 Cau Giay Ha Noi,False
REVOTECH (2),revotech,https://congty.review/companies/revotech,2,,,"REVOTECH (2) outsource 51-150 15 HH2, Bắc Hà, Tố Hữu Thanh Xuan Ha Noi",False
WeSee (8),wesee,https://congty.review/companies/wesee,8,,,"WeSee (8) outsource 11-50 273/69/10A Nguyễn Văn Đậu, Phường 11, Quận Bình Thạnh",False
Công Ty Tnhh Tư Vấn Đầu Tư Hp Florence (3),cong-ty-tnhh-tu-van-dau-tu-hp-florence,https://congty.review/companies/cong-ty-tnhh-tu-van-dau-tu-hp-florence,3,,,"Công Ty Tnhh Tư Vấn Đầu Tư Hp Florence (3) outsource 11-50 22 đường B2, Phường An Lợi Đông, Quận 2, Tphcm",False
Oxfam Vietnam (8),oxfam-vietnam,https://congty.review/companies/oxfam-vietnam,8,,,Oxfam Vietnam (8) product 301-500 Ha Noi,False
TransViet Travel (17),transviet-travel,https://congty.review/companies/transviet-travel,17,,,TransViet Travel (17) product 1-50 170 Nam Kỳ Khởi Nghĩa District 3 Ho Chi Minh,False
VietElite Education (1),vietelite-education,https://congty.review/companies/vietelite-education,1,,,"VietElite Education (1) product 51-150 Cau Giay, Ha Noi",False
AVIS Vietnam (1),avis-vietnam,https://congty.review/companies/avis-vietnam,1,,,AVIS Vietnam (1) outsource 11-50 Tầng 5-Tòa nhà Gami Group- Số 11- Phạm Hùng- Mỹ đình-Từ Liêm- Hà Nội,False
TIBCO Orchestra Networks Vietnam (9),tibco-orchestra-networks-vietnam,https://congty.review/companies/tibco-orchestra-networks-vietnam,9,,,"TIBCO Orchestra Networks Vietnam (9) product Thanh Xuan, Ha Noi",False
IPOS.vn (15),ipos-vn,https://congty.review/companies/ipos-vn,15,,,IPOS.vn (15) product 151-300 106 Hoang Quoc Viet Cau Giay Ha Noi,False
Blue HAT (2),blue-hat,https://congty.review/companies/blue-hat,2,,,Blue HAT (2) product 51-150 239 Nguyen Thuong Hien Binh Thanh Ho Chi Minh,False
Katinat Saigon Kafe (1),katinat-saigon-kafe,https://congty.review/companies/katinat-saigon-kafe,1,,,,False
Công Ty Cổ Phần Công Nghệ Và Truyền Thông TCOM (7),cong-ty-co-phan-cong-nghe-va-truyen-thong-tcom,https://congty.review/companies/cong-ty-co-phan-cong-nghe-va-truyen-thong-tcom,7,,,Công Ty Cổ Phần Công Nghệ Và Truyền Thông TCOM (7) product 1-50 391 Trường Chinh Thanh Xuan Ha Noi,False
Innovature Consulting Vietnam (2),innovature-consulting-vietnam,https://congty.review/companies/innovature-consulting-vietnam,2,,,"Innovature Consulting Vietnam (2) product 1-10 Copac Square Building, 12, Đường Tôn Đản, Phường 13, Quận 4, Thành phố Hồ Chí Minh 700000",False
Vietstock (10),vietstock,https://congty.review/companies/vietstock,10,,,Vietstock (10) product 51-150 81 Hồ Văn Huê Phu Nhuan Ho Chi Minh,False
IMT Solutions (34),imt-solutions,https://congty.review/companies/imt-solutions,34,,,IMT Solutions (34) outsource 151-300 57 Bau Cat 4 Tan Binh Ho Chi Minh,False
Spiraledge (9),spiraledge,https://congty.review/companies/spiraledge,9,,,Spiraledge (9) product 301-500 37 Ton Duc Thang Ho Chi Minh,False
Vatech Viet (4),vatech-viet,https://congty.review/companies/vatech-viet,4,,,"Vatech Viet (4) outsource 11-50 Tầng 4, tòa nhà TTC, 19 Duy Tân, Dịch Vọng Hậu, Cầu Giấy, Hà Nội",False
Au Lac Corporation (1),au-lac-corporation,https://congty.review/companies/au-lac-corporation,1,,,Au Lac Corporation (1) product 301-500 159 Trương Văn Bang District 2 Ho Chi Minh,False
Công ty Cổ phần PropertyGuru Việt Nam (4),cong-ty-co-phan-propertyguru-viet-nam,https://congty.review/companies/cong-ty-co-phan-propertyguru-viet-nam,4,,,"Công ty Cổ phần PropertyGuru Việt Nam (4) product Nam Tu Liem, Ha Noi",False
Tasty Kitchen (1),tasty-kitchen,https://congty.review/companies/tasty-kitchen,1,,,,False
Constant (3),constant,https://congty.review/companies/constant,3,,,"Constant (3) product 51-150 Phu Nhuan, Ho Chi Minh",False
Gotecq Việt Nam (15),gotecq-viet-nam,https://congty.review/companies/gotecq-viet-nam,15,,,"Gotecq Việt Nam (15) product 11-50 Lô A4-17 Nguyễn Sinh Sắc, Phường Hoà Minh, Quận Liên Chiểu, Thành phố Đà Nẵng, Việt Nam",False
Ru9 (14),ru9,https://congty.review/companies/ru9,14,,,"Ru9 (14) product 11-50 96 Võ Thị Sáu, Tân Định, Quận 1, HCM",False
Super Game (3),super-game,https://congty.review/companies/super-game,3,,,,False
TopenLand Việt Nam (67),topenland-viet-nam,https://congty.review/companies/topenland-viet-nam,67,,,,False
Kiến Guru (256),kien-guru,https://congty.review/companies/kien-guru,256,,,"Kiến Guru (256) product 151-300 District 3, Ho Chi Minh",False
Pizza Hut Vietnam (Pizza Vietnam Ltd.) (10),pizza-hut-vietnam-pizza-vietnam-ltd-,https://congty.review/companies/pizza-hut-vietnam-pizza-vietnam-ltd-,10,,,Pizza Hut Vietnam (Pizza Vietnam Ltd.) (10) product 301-500 Nguyễn Đình Chiểu District 3 Ho Chi Minh,False
KaiyouIT (21),kaiyouit,https://congty.review/companies/kaiyouit,21,,,"KaiyouIT (21) outsource 1-50 Cau Giay, Ha Noi",False
Long Beach Group (8),long-beach-group,https://congty.review/companies/long-beach-group,8,,,Long Beach Group (8) outsource 1-50 District 10 Ho Chi Minh,False
Halato (2),halato,https://congty.review/companies/halato,2,,,"Halato (2) product 1-50 District 10, Ho Chi Minh",False
FPT Online (13),fpt-online,https://congty.review/companies/fpt-online,13,,,FPT Online (13) product 151-300 Tan Thuan Industrial Park District 7 Ho Chi Minh,False
Công Ty Cổ Phần Bột Thực Phẩm Tài Ký (3),cong-ty-co-phan-bot-thuc-pham-tai-ky,https://congty.review/companies/cong-ty-co-phan-bot-thuc-pham-tai-ky,3,,,Công Ty Cổ Phần Bột Thực Phẩm Tài Ký (3) product 301-500 Thu Duc Ho Chi Minh,False
GotIt! (18),gotit,https://congty.review/companies/gotit,18,,,GotIt! (18) product 1-50 249 Thụy Khuê Tay Ho Ha Noi,False
Công Ty Tnhh City Ascom Việt Nam (3),cong-ty-tnhh-city-ascom-viet-nam,https://congty.review/companies/cong-ty-tnhh-city-ascom-viet-nam,3,,,,False
Whydah (2),whydah,https://congty.review/companies/whydah,2,,,"Whydah (2) product 51-150 Tầng 12, Toà nhà Diamond, 34 Lê Duẫn, Quận 1, Tp HCM",False
Mitec (5),mitec,https://congty.review/companies/mitec,5,,,Mitec (5) product 51-150 Khu đô thị mới Cầu Giấy Cau Giay Ha Noi,False
Masan Group (14),masan-group,https://congty.review/companies/masan-group,14,,,,False
American Study (4),american-study,https://congty.review/companies/american-study,4,,,"American Study (4) outsource 11-50 09 Vũ Phạm Hàm, Yên Hoà, Cầu Giấy, Hà Nội",False
Insight Technology Vietnam (4),insight-technology-vietnam,https://congty.review/companies/insight-technology-vietnam,4,,,Insight Technology Vietnam (4) product 51-150 106 Hoàng Quốc Việt Cau Giay Ha Noi,False
CodeLink (31),codelink,https://congty.review/companies/codelink,31,,,CodeLink (31) product 1-50 55 Truong Dinh District 3 Ho Chi Minh,False
GBC Engineers VN (5),gbc-engineers-vn,https://congty.review/companies/gbc-engineers-vn,5,,,GBC Engineers VN (5) product 51-150 District 2 Ho Chi Minh,False
JUST-IN-TIME SOLUTIONS (JITS) (390),just-in-time-solutions-jits,https://congty.review/companies/just-in-time-solutions-jits,390,,,JUST-IN-TIME SOLUTIONS (JITS) (390) product 51-150 27 Nguyễn Hữu Thọ District 7 Ho Chi Minh,False
Hunter Douglas Indochina (2),hunter-douglas-indochina,https://congty.review/companies/hunter-douglas-indochina,2,,,,False
LGC Financial Consultant limited Company (1),lgc-financial-consultant-limited-company,https://congty.review/companies/lgc-financial-consultant-limited-company,1,,,"LGC Financial Consultant limited Company (1) product 151-300 District 1, Ho Chi Minh",False
Hodfords (4),hodfords,https://congty.review/companies/hodfords,4,,,,False
Appcore (2),appcore,https://congty.review/companies/appcore,2,,,,False
"ABC Virtual Communications, Inc (7)",abc-virtual-communications-inc,https://congty.review/companies/abc-virtual-communications-inc,7,,,"ABC Virtual Communications, Inc (7) product 51-150 05 Nguyen Gia Thieu St District 3 Ho Chi Minh",False
Hopeful Travel (5),hopeful-travel,https://congty.review/companies/hopeful-travel,5,,,"Hopeful Travel (5) outsource 11-50 7/10 Đoàn Văn Bơ, phường 12, Quận 4, HCM",False
Lotus Quality Assurance (14),lotus-quality-assurance,https://congty.review/companies/lotus-quality-assurance,14,,,"Lotus Quality Assurance (14) outsource 1-50 14th Floor, MHDI Building, 68 Nguyen Co Thach Nam Tu Liem Ha Noi",False
Dolife (9),dolife,https://congty.review/companies/dolife,9,,,"Dolife (9) product 51-150 108 đường Nguyễn Hoàng, Phường Mỹ Đình II Nam Tu Liem Ha Noi",False
ROSEN GROUP (2),rosen-group,https://congty.review/companies/rosen-group,2,,,,False
Live Group (17),live-group,https://congty.review/companies/live-group,17,,,"Live Group (17) product 51-150 151 Bến Vân Đồn, Phường 6 District 4 Ho Chi Minh",False
Gosei Vietnam (11),gosei-vietnam,https://congty.review/companies/gosei-vietnam,11,,,"Gosei Vietnam (11) outsource 1-50 Tầng 5, tòa nhà ATS, số 252 Hoàng Quốc Việt Cau Giay Ha Noi",False
ASWHITE VIETNAM (18),aswhite-vietnam,https://congty.review/companies/aswhite-vietnam,18,,,"ASWHITE VIETNAM (18) outsource 151-300 Green Power Tower Level 20, 35 Ton Duc Thang District 1 Ho Chi Minh",False
Spiral (1),spiral,https://congty.review/companies/spiral,1,,,,False
SpeakUp (1),speakup,https://congty.review/companies/speakup,1,,,"SpeakUp (1) product 1-50 District 3, Ho Chi Minh",False
Công Ty Cổ Phần Thuận Hải (3),cong-ty-co-phan-thuan-hai,https://congty.review/companies/cong-ty-co-phan-thuan-hai,3,,,,False
CÔNG TY CỔ PHẦN TVC GROUP (1),cong-ty-co-phan-tvc-group,https://congty.review/companies/cong-ty-co-phan-tvc-group,1,,,"CÔNG TY CỔ PHẦN TVC GROUP (1) product 51-150 Nam Tu Liem, Ha Noi",False
Yabe Vn (2),yabe-vn,https://congty.review/companies/yabe-vn,2,,,,False
ATAD (11),atad,https://congty.review/companies/atad,11,,,ATAD (11) product 51-150 283 Hùng Vương District 5 Ho Chi Minh,False
Click Media & Seo (9),click-media-seo,https://congty.review/companies/click-media-seo,9,,,,False
GOSU (6),gosu,https://congty.review/companies/gosu,6,,,GOSU (6) product 51-150 Tan Binh Ho Chi Minh,False
"RENTRACKS VN Co.,Ltd (2)",rentracks-vn-co-ltd,https://congty.review/companies/rentracks-vn-co-ltd,2,,,"RENTRACKS VN Co.,Ltd (2) outsource 1-50 456 Hai Ba Trung District 1 Ho Chi Minh",False
FWD (17),fwd,https://congty.review/companies/fwd,17,,,FWD (17) product 151-300 District 1 Ho Chi Minh,False
VSS Corporation (64),vss-corporation,https://congty.review/companies/vss-corporation,64,,,"VSS Corporation (64) outsource 11-50 Số 18-A3, 168 Hào Nam, Đống Đa, Hà Nội",False
ACAZIA (76),acazia,https://congty.review/companies/acazia,76,,,ACAZIA (76) product 1-50 66 Ngoc Lam Long Bien Ha Noi,False
Bigo Vietnam (3),bigo-vietnam,https://congty.review/companies/bigo-vietnam,3,,,"Bigo Vietnam (3) outsource 11-50 Tầng 9, toà nhà Vincom, Đồng Khởi, Quận 1",False
NaviWorld (7),naviworld,https://congty.review/companies/naviworld,7,,,NaviWorld (7) product 1-50 41 Hai Ba Trung Hoan Kiem Ha Noi,False
WeWork (2),wework,https://congty.review/companies/wework,2,,,WeWork (2) product 51-150 Ho Chi Minh,False
Mpnavi Việt Nam (3),mpnavi-viet-nam,https://congty.review/companies/mpnavi-viet-nam,3,,,"Mpnavi Việt Nam (3) product 51-150 22/2 đường Lam Sơn, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",False
Việt Tiên Lab Group (1),viet-tien-lab-group,https://congty.review/companies/viet-tien-lab-group,1,,,,False
Somotnet (1),somotnet,https://congty.review/companies/somotnet,1,,,Somotnet (1) product 1-50 456 Hai Ba Trung District 1 Ho Chi Minh,False
Intlabs (6),intlabs,https://congty.review/companies/intlabs,6,,,"Intlabs (6) product 151-500 6 Ngõ 82 Phố Duy Tân, Dịch Vọng Hậu, Cầu Giấy, Hà Nội 850,0 m",False
Houze Group (31),houze-group,https://congty.review/companies/houze-group,31,,,"Houze Group (31) product 1-50 District 5, Ho Chi Minh",False
Motorola Solutions (4),motorola-solutions,https://congty.review/companies/motorola-solutions,4,,,Motorola Solutions (4) product 151-300 Ho Chi Minh,False
SUMMIT (11),summit,https://congty.review/companies/summit,11,,,SUMMIT (11) product 301-500 101 Lang Ha Dong Da Ha Noi,False
VAECO (5),vaeco,https://congty.review/companies/vaeco,5,,,VAECO (5) product 1-50 Ha Noi,False
Công ty TNHH MTV Nguyễn Đình Nghĩa - Waodate (6),cong-ty-tnhh-mtv-nguyen-dinh-nghia-waodate,https://congty.review/companies/cong-ty-tnhh-mtv-nguyen-dinh-nghia-waodate,6,,,"Công ty TNHH MTV Nguyễn Đình Nghĩa - Waodate (6) product 1-50 District 7, Ho Chi Minh",False
JOURNEYHORIZON (17),journeyhorizon,https://congty.review/companies/journeyhorizon,17,,,"JOURNEYHORIZON (17) product 1-50 District 5, Ho Chi Minh",False
VietCredit (89),vietcredit,https://congty.review/companies/vietcredit,89,,,VietCredit (89) product 195 Điện Biên Phủ Binh Thanh Ho Chi Minh,False
"Platinum Global Co., LTD (13)",platinum-global-co-ltd,https://congty.review/companies/platinum-global-co-ltd,13,,,"Platinum Global Co., LTD (13) outsource District 7, Ho Chi Minh",False
6868 Logistics (32),6868-logistics,https://congty.review/companies/6868-logistics,32,,,"6868 Logistics (32) outsource 11-50 342 Mỹ Đình, Hà Nội",False
IPSOS (5),ipsos,https://congty.review/companies/ipsos,5,,,"IPSOS (5) product 51-150 District 3, Ho Chi Minh",False
UNIKOM JSC (17),unikom-jsc,https://congty.review/companies/unikom-jsc,17,,,,False
iBasic (18),ibasic,https://congty.review/companies/ibasic,18,,,iBasic (18) product 51-150 145 Nguyen Tat Thanh District 4 Ho Chi Minh,False
Favie Tech (22),favie-tech,https://congty.review/companies/favie-tech,22,,,"Favie Tech (22) product 1-50 District 1, Ho Chi Minh",False
RedDoorz (2),reddoorz,https://congty.review/companies/reddoorz,2,,,"RedDoorz (2) outsource 1-10 Rosana Tower, 60 Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, Thành Phố Hồ Chí Minh, Việt Nam.",False
"ABEO VIETNAM CO., LTD (3)",abeo-vietnam-co-ltd,https://congty.review/companies/abeo-vietnam-co-ltd,3,,,"ABEO VIETNAM CO., LTD (3) product 51-150 60 Nguyen Dinh Chieu District 1 Ho Chi Minh",False
PropertyGuru (Batdongsan.com.vn) (11),propertyguru-batdongsan-com-vn,https://congty.review/companies/propertyguru-batdongsan-com-vn,11,,,"PropertyGuru (Batdongsan.com.vn) (11) product 501-1000 Nam Tu Liem, Ha Noi",False
Sun Life Financial (6),sun-life-financial,https://congty.review/companies/sun-life-financial,6,,,Sun Life Financial (6) product 151-300 Ho Chi Minh,False
BT international (15),bt-international,https://congty.review/companies/bt-international,15,,,"BT international (15) product 151-300 149C, Truong Dinh District 3 Ho Chi Minh",False
"Omron Co., Ltd (1)",omron-co-ltd,https://congty.review/companies/omron-co-ltd,1,,,,False
KYC Solutions (3),kyc-solutions,https://congty.review/companies/kyc-solutions,3,,,"KYC Solutions (3) product 1-50 Dong Da, Ha Noi",False
URSIN (39),ursin,https://congty.review/companies/ursin,39,,,URSIN (39) product 51-150 District 7 Ho Chi Minh,False
HRI Việt Nam (14),hri-viet-nam,https://congty.review/companies/hri-viet-nam,14,,,"HRI Việt Nam (14) outsource 51-150 Tầng 6, tòa AC, số 3, ngõ 78 Duy Tân, Cầu Giấy, Hà Nội",False
Fitness & Lifestyle Group (FLG) Viet Nam (6),fitness-lifestyle-group-flg-viet-nam,https://congty.review/companies/fitness-lifestyle-group-flg-viet-nam,6,,,,False
Công ty CP Minh Việt Toàn Cầu (1),cong-ty-cp-minh-viet-toan-cau,https://congty.review/companies/cong-ty-cp-minh-viet-toan-cau,1,,,Công ty CP Minh Việt Toàn Cầu (1) product 1-50 Ha Noi,False
Wanek Furniture (8),wanek-furniture,https://congty.review/companies/wanek-furniture,8,,,Wanek Furniture (8) product 301-500 Ho Chi Minh,False
SETA International Vietnam (12),seta-international-vietnam,https://congty.review/companies/seta-international-vietnam,12,,,SETA International Vietnam (12) outsource 51-150 82 Duy Tân Ha Noi,False
RnD4U (3),rnd4u,https://congty.review/companies/rnd4u,3,,,RnD4U (3) product 1-50 22 Nguyen Dinh Khoi Tan Binh Ho Chi Minh,False
Tập Đoàn Đại Trường Phát (101),tap-doan-dai-truong-phat,https://congty.review/companies/tap-doan-dai-truong-phat,101,,,Tập Đoàn Đại Trường Phát (101) product 51-150 148 Nguyễn Đình Chính Phu Nhuan Ho Chi Minh,False
Công Ty Tnhh Dịch Vụ Lữ Hành Quốc Tế Ab Travel (12),cong-ty-tnhh-dich-vu-lu-hanh-quoc-te-ab-travel,https://congty.review/companies/cong-ty-tnhh-dich-vu-lu-hanh-quoc-te-ab-travel,12,,,Công Ty Tnhh Dịch Vụ Lữ Hành Quốc Tế Ab Travel (12) outsource 11-50 143B-143C Khánh Hội Phường 03 Quận 04 HCM,False
Modobom International (1),modobom-international,https://congty.review/companies/modobom-international,1,,,,False
Watsons Việt Nam (3),watsons-viet-nam,https://congty.review/companies/watsons-viet-nam,3,,,"Watsons Việt Nam (3) outsource Lầu 14, Tháp B, Tòa Nhà Viettel, số 285, đường Cách Mạng Tháng Tám, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",False
DD Solution (Day Dreamer Solution) (21),dd-solution-day-dreamer-solution,https://congty.review/companies/dd-solution-day-dreamer-solution,21,,,"DD Solution (Day Dreamer Solution) (21) product 51-150 Ha Dong, Ha Noi",False
Fat Media (29),fat-media,https://congty.review/companies/fat-media,29,,,,False
Swiss Post Solutions Vietnam (18),swiss-post-solutions-vietnam,https://congty.review/companies/swiss-post-solutions-vietnam,18,,,"Swiss Post Solutions Vietnam (18) product Saigon ICT Tower, Quang Trung Software City District 12 Ho Chi Minh",False
NS Bluescope Viet Nam (2),ns-bluescope-viet-nam,https://congty.review/companies/ns-bluescope-viet-nam,2,,,NS Bluescope Viet Nam (2) product 301-500 Le Thanh Ton District 1 Ho Chi Minh,False
IvyPrep Education (7),ivyprep-education,https://congty.review/companies/ivyprep-education,7,,,"IvyPrep Education (7) product 1-10 Tầng 3, 27 Lê Văn Lương (ngã tư Lê Văn Lương – Hoàng Đạo Thúy), Quận Thanh Xuân",False
Vi Pha Co (2),vi-pha-co,https://congty.review/companies/vi-pha-co,2,,,Vi Pha Co (2) product 1-50 63 Calmette District 1 Ho Chi Minh,False
Công Ty TNHH TNI King Coffee (1),cong-ty-tnhh-tni-king-coffee,https://congty.review/companies/cong-ty-tnhh-tni-king-coffee,1,,,"Công Ty TNHH TNI King Coffee (1) product 151-500 161 Võ Văn Tần, Phường Võ Thị Sáu, Quận 3, TPHCM",False
RORZE ROBOTECH (4),rorze-robotech,https://congty.review/companies/rorze-robotech,4,,,,False
Báo Thethao247 (Dịch Vụ Truyền Thông Thể Thao 247) (15),bao-thethao247-dich-vu-truyen-thong-the-thao-247,https://congty.review/companies/bao-thethao247-dich-vu-truyen-thong-the-thao-247,15,,,"Báo Thethao247 (Dịch Vụ Truyền Thông Thể Thao 247) (15) product 1-50 3rd floor, No 19C Cat Linh street Dong Da Ha Noi",False
CUBABLE (4),cubable,https://congty.review/companies/cubable,4,,,"CUBABLE (4) product 1-50 Binh Thanh, Ho Chi Minh",False
CodeComplete Viet Nam (33),codecomplete-viet-nam,https://congty.review/companies/codecomplete-viet-nam,33,,,,False
Lozi (103),lozi,https://congty.review/companies/lozi,103,,,Lozi (103) product 51-150 268 To Hien Thanh District 10 Ho Chi Minh,False
Homedy (93),homedy,https://congty.review/companies/homedy,93,,,Homedy (93) product 51-150 98 Hoàng Ngân Cau Giay Ha Noi,False
Softfront Vietnam (13),softfront-vietnam,https://congty.review/companies/softfront-vietnam,13,,,Softfront Vietnam (13) product 51-150 215 Nam Ky Khoi Nghia District 3 Ho Chi Minh,False
Go On Group (2),go-on-group,https://congty.review/companies/go-on-group,2,,,,False
Vega Corporation (26),vega-corporation,https://congty.review/companies/vega-corporation,26,,,Vega Corporation (26) product 301-500 98 Hoang Quoc Viet Cau Giay Ha Noi,False
Brycen Vietnam (15),brycen-vietnam,https://congty.review/companies/brycen-vietnam,15,,,,False
ONESOFT - Rocket (6),onesoft-rocket,https://congty.review/companies/onesoft-rocket,6,,,"ONESOFT - Rocket (6) product 51-150 Cau Giay, Ha Noi",False
Alipay (Alibaba Group) (10),alipay-alibaba-group,https://congty.review/companies/alipay-alibaba-group,10,,,Alipay (Alibaba Group) (10) product 1-50 25 Nguyen Thi Minh Khai District 1 Ho Chi Minh,False
AXON (64),axon,https://congty.review/companies/axon,64,,,AXON (64) product 301-500 11 Doan Van Bo District 4 Ho Chi Minh,False
HARAVAN (62),haravan,https://congty.review/companies/haravan,62,,,"HARAVAN (62) product 151-300 182 Le Dai Hanh Street, Ward 15 District 11 Ho Chi Minh",False
Bệnh Viện Tai Mũi Họng Sài Gòn (1),benh-vien-tai-mui-hong-sai-gon,https://congty.review/companies/benh-vien-tai-mui-hong-sai-gon,1,,,Bệnh Viện Tai Mũi Họng Sài Gòn (1) product 51-150 Ho Chi Minh,False
Talentnet (4),talentnet,https://congty.review/companies/talentnet,4,,,"Talentnet (4) outsource 51-150 33 Mạc Đĩnh Chi, Phường Đa Kao, Quận 1, Tp. Hồ Chí Minh",False
Russell Bedford KTC (11),russell-bedford-ktc,https://congty.review/companies/russell-bedford-ktc,11,,,"Russell Bedford KTC (11) outsource 11-50 170 La Thành, phường Ô Chợ Dừa, quận Đống Đa, Hà Nội",False
Prismtech Inc. (3),prismtech-inc,https://congty.review/companies/prismtech-inc,3,,,"Prismtech Inc. (3) product 11-50 Bellevue, WA (US)/ VN ofc: Số 11 Đường số 42, Phường Tân Quy, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",False
Relyon IT Services (5),relyon-it-services,https://congty.review/companies/relyon-it-services,5,,,"Relyon IT Services (5) outsource 1-50 Cau Giay, Ha Noi",False
DEVYT (1),devyt,https://congty.review/companies/devyt,1,,,,False
Vietcombank (19),vietcombank,https://congty.review/companies/vietcombank,19,,,Vietcombank (19) product 301-500 Ha Noi,False
Biztech (11),biztech,https://congty.review/companies/biztech,11,,,Biztech (11) outsource 1-50 Nam Tu Liem Ha Noi,False
